DataInicial;DataFinal;Cd_AnoExecucao;Cd_Exercicio;Administracao;Cd_Exerc_Empresa_Id;Cd_Orgao;Sigla_Orgao;Ds_Orgao;Cd_Unidade;Ds_Unidade;Cd_Funcao;Ds_Funcao;Cd_SubFuncao;Ds_SubFuncao;Cd_Programa;Ds_Programa;PA;PAPA;ProjetoAtividade;Ds_Projeto_Atividade;Cd_Despesa;Ds_Despesa;Categoria_Despesa;Ds_Categoria;Grupo_Despesa;Ds_Grupo;Cd_Modalidade;Ds_Modalidade;Cd_Elemento;Cd_Fonte;Ds_Fonte;Sld_Orcado_Ano;Vl_Atualizado;Vl_CongeladoLiquido;Vl_ReservadoLiquido;Vl_EmpenhadoLiquido;Vl_Liquidado;Vl_Pago;DataExtracao
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;33503900;Outros Serviços de Terceiros - Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;50;Transferências a Instituições Privadas sem fins Lucrativos;39;00;Tesouro Municipal;268.277,00;307.711,05;76.983,96;230.727,09;230.727,09;147.409,67;147.409,67;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;33504800;Outros Auxílios Financeiros a Pessoas Físicas;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;50;Transferências a Instituições Privadas sem fins Lucrativos;48;00;Tesouro Municipal;54.423,00;73.631,81;17.805,75;55.826,06;55.826,06;33.462,33;33.462,33;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;33901400;Diárias - Civil;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;14;00;Tesouro Municipal;28.900,00;28.900,00;7.225,00;18.738,43;18.656,03;18.656,03;18.108,13;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;33903000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;30;00;Tesouro Municipal;37.431,00;37.431,00;9.357,75;26.656,28;24.552,20;23.701,25;21.483,30;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;33903300;Passagens e Despesas com Locomoção;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;33;00;Tesouro Municipal;40.431,00;40.431,00;10.115,00;30.316,00;30.316,00;15.324,62;13.455,91;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;33903900;Outros Serviços de Terceiros - Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal;1.856.938,00;1.856.938,00;160.175,92;1.676.954,21;1.670.798,68;1.311.483,59;1.191.605,32;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;122;Administração Geral;3024;Suporte Administrativo;Atividades;Auxílios;2100;Administração da Unidade;33904600;Auxílio-Alimentação;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;46;00;Tesouro Municipal;877.605,00;1.058.151,64;0,00;833.794,21;833.794,21;833.794,21;833.794,21;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;122;Administração Geral;3024;Suporte Administrativo;Atividades;Auxílios;2100;Administração da Unidade;33904900;Auxílio-Transporte;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;49;00;Tesouro Municipal;131.368,00;172.657,80;0,00;130.463,72;130.463,72;130.463,72;130.463,72;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;33909200;Despesas de Exercícios Anteriores;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;92;00;Tesouro Municipal;0,00;1.804,78;0,00;1.804,78;1.804,78;1.804,78;1.804,78;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;33909300;Indenizações e Restituições;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;93;00;Tesouro Municipal;0,00;2.126,70;0,00;2.126,70;2.126,70;2.126,70;2.126,70;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;44903900;Outros Serviços de Terceiros - Pessoa Jurídica;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;39;00;Tesouro Municipal;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;00;Tesouro Municipal;33.700,00;33.700,00;33.700,00;0,00;0,00;0,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;124;Controle Interno;3012;Participação, transparência e controle social da administração pública;Atividades;Atividades;8262;Promoção da Transparência, do Acesso à Informação e do Controle Social;33901400;Diárias - Civil;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;14;00;Tesouro Municipal;43.061,00;43.061,00;10.765,25;12.270,36;12.270,36;12.270,36;12.270,36;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;124;Controle Interno;3012;Participação, transparência e controle social da administração pública;Atividades;Atividades;8262;Promoção da Transparência, do Acesso à Informação e do Controle Social;33903000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;30;00;Tesouro Municipal;34.500,00;34.500,00;9.920,70;24.579,30;24.579,30;14.444,30;13.764,30;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;124;Controle Interno;3012;Participação, transparência e controle social da administração pública;Atividades;Atividades;8262;Promoção da Transparência, do Acesso à Informação e do Controle Social;33903200;Material, Bem ou Serviço para Distribuição Gratuita;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;32;00;Tesouro Municipal;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;124;Controle Interno;3012;Participação, transparência e controle social da administração pública;Atividades;Atividades;8262;Promoção da Transparência, do Acesso à Informação e do Controle Social;33903300;Passagens e Despesas com Locomoção;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;33;00;Tesouro Municipal;52.417,00;52.417,00;13.955,37;38.461,63;38.461,63;22.741,18;20.509,18;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;124;Controle Interno;3012;Participação, transparência e controle social da administração pública;Atividades;Atividades;8262;Promoção da Transparência, do Acesso à Informação e do Controle Social;33903600;Outros Serviços de Terceiros - Pessoa Física;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;36;00;Tesouro Municipal;171.000,00;129.738,80;42.750,00;86.988,80;78.000,00;4.833,33;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;124;Controle Interno;3012;Participação, transparência e controle social da administração pública;Atividades;Atividades;8262;Promoção da Transparência, do Acesso à Informação e do Controle Social;33903900;Outros Serviços de Terceiros - Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal;707.102,00;690.891,10;550.160,25;132.440,85;86.640,85;58.288,98;54.013,98;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;124;Controle Interno;3012;Participação, transparência e controle social da administração pública;Atividades;Atividades;8262;Promoção da Transparência, do Acesso à Informação e do Controle Social;33904700;Obrigações Tributárias e Contributivas;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;47;00;Tesouro Municipal;30.000,00;24.897,76;7.500,00;17.397,76;15.600,00;0,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;124;Controle Interno;3012;Participação, transparência e controle social da administração pública;Atividades;Atividades;8262;Promoção da Transparência, do Acesso à Informação e do Controle Social;44903900;Outros Serviços de Terceiros - Pessoa Jurídica;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;39;00;Tesouro Municipal;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;124;Controle Interno;3012;Participação, transparência e controle social da administração pública;Atividades;Atividades;8262;Promoção da Transparência, do Acesso à Informação e do Controle Social;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;00;Tesouro Municipal;5.950,00;5.950,00;5.950,00;0,00;0,00;0,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;126;Tecnologia da Informação;3011;Modernização, desburocratização e inovação tecnológica do serviço público;Projetos;Projetos;1220;Desenvolvimento de Sistemas de Informação e Comunicação;44903900;Outros Serviços de Terceiros - Pessoa Jurídica;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;39;00;Tesouro Municipal;2.075.000,00;2.075.000,00;2.075.000,00;0,00;0,00;0,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;126;Tecnologia da Informação;3011;Modernização, desburocratização e inovação tecnológica do serviço público;Atividades;Atividades;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;33903000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;30;00;Tesouro Municipal;14.443,00;14.443,00;3.610,75;4.117,50;2.641,50;2.641,50;2.641,50;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;126;Tecnologia da Informação;3011;Modernização, desburocratização e inovação tecnológica do serviço público;Atividades;Atividades;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;44903900;Outros Serviços de Terceiros - Pessoa Jurídica;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;39;00;Tesouro Municipal;121.844,00;121.844,00;30.461,00;69.039,22;7.500,00;7.500,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;126;Tecnologia da Informação;3011;Modernização, desburocratização e inovação tecnológica do serviço público;Atividades;Atividades;2818;Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;00;Tesouro Municipal;79.600,00;79.600,00;79.600,00;0,00;0,00;0,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;32;CGM       ;Controladoria Geral do Município de São Paulo;10;Gabinete  da Controladoria Geral;04;Administração;126;Tecnologia da Informação;3024;Suporte Administrativo;Atividades;Atividades;2171;Manutenção e Operação de Sistemas de Informação e Comunicação;33903900;Outros Serviços de Terceiros - Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal;4.028.979,00;4.028.979,00;529.438,65;3.499.540,35;3.499.540,35;2.490.519,91;2.282.420,73;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;08;Assistência Social;244;Assistência Comunitária;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;1694;Observatório de Proteção Integral à Criança e Adolescente - Desenvolver os Indicadores Sociais e Realizar Diagnóstico para Subsidiar o Plano Municipal de Politica Pública para Criança e Adolescente;33903900;Outros Serviços de Terceiros - Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal;100.000,00;100.000,00;100.000,00;0,00;0,00;0,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;08;Assistência Social;244;Assistência Comunitária;3023;Proteção à população em situação de vulnerabilidade;Atividades;Atividades;2298;COMUDA - Conselho Municipal de Politicas de Drogas e Álcool - Recursos para Estudos e Pesquisas;33903900;Outros Serviços de Terceiros - Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal;200.000,00;200.000,00;200.000,00;0,00;0,00;0,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;08;Assistência Social;422;Direitos Individuais, Coletivos e Difusos;3018;Promoção da cidadania, voluntariado e valorização da diversidade;Atividades;Atividades;2297;Casa Florescer - Apoio para Eventos e Atividades;33903900;Outros Serviços de Terceiros - Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal;30.000,00;0,00;0,00;0,00;0,00;0,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3018;Promoção da cidadania, voluntariado e valorização da diversidade;Atividades;Atividades;8260;Descentralização e Manutenção dos Balcões de Cidadania;33503900;Outros Serviços de Terceiros - Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;50;Transferências a Instituições Privadas sem fins Lucrativos;39;00;Tesouro Municipal;701.200,00;701.200,00;256.768,82;423.238,14;0,00;0,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3018;Promoção da cidadania, voluntariado e valorização da diversidade;Atividades;Atividades;8260;Descentralização e Manutenção dos Balcões de Cidadania;33903000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;30;00;Tesouro Municipal;54.400,00;54.400,00;54.400,00;0,00;0,00;0,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3018;Promoção da cidadania, voluntariado e valorização da diversidade;Atividades;Atividades;8260;Descentralização e Manutenção dos Balcões de Cidadania;33903200;Material, Bem ou Serviço para Distribuição Gratuita;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;32;00;Tesouro Municipal;20.000,00;20.000,00;5.000,00;0,00;0,00;0,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3018;Promoção da cidadania, voluntariado e valorização da diversidade;Atividades;Atividades;8260;Descentralização e Manutenção dos Balcões de Cidadania;33903500;Serviços de Consultoria;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;35;00;Tesouro Municipal;0,00;0,00;0,00;0,00;0,00;0,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3018;Promoção da cidadania, voluntariado e valorização da diversidade;Atividades;Atividades;8260;Descentralização e Manutenção dos Balcões de Cidadania;33903900;Outros Serviços de Terceiros - Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal;825.000,00;587.974,96;411.513,10;176.461,86;176.461,86;0,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3018;Promoção da cidadania, voluntariado e valorização da diversidade;Atividades;Atividades;8260;Descentralização e Manutenção dos Balcões de Cidadania;33904800;Outros Auxílios Financeiros a Pessoas Físicas;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;48;00;Tesouro Municipal;44.000,00;44.000,00;44.000,00;0,00;0,00;0,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3018;Promoção da cidadania, voluntariado e valorização da diversidade;Atividades;Atividades;8260;Descentralização e Manutenção dos Balcões de Cidadania;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;00;Tesouro Municipal;0,00;0,00;0,00;0,00;0,00;0,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3024;Suporte Administrativo;Atividades;Pessoal;2100;Administração da Unidade;31901100;Vencimentos e Vantagens Fixas - Pessoal Civil;3;Despesas Correntes;1;PESSOAL E ENCARGOS SOCIAIS;90;Aplicações Diretas;11;00;Tesouro Municipal;13.216.390,00;13.216.390,00;0,00;8.073.823,62;8.073.823,62;8.073.823,62;8.073.823,62;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3024;Suporte Administrativo;Atividades;Pessoal;2100;Administração da Unidade;31909600;Ressarcimento de Despesas de Pessoal Requisitado;3;Despesas Correntes;1;PESSOAL E ENCARGOS SOCIAIS;90;Aplicações Diretas;96;00;Tesouro Municipal;100.000,00;343.336,58;0,00;98.632,44;35.960,89;29.950,60;29.950,60;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;33503900;Outros Serviços de Terceiros - Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;50;Transferências a Instituições Privadas sem fins Lucrativos;39;00;Tesouro Municipal;819.864,00;699.743,54;69.752,00;624.512,37;624.512,37;418.235,49;418.235,49;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;33504800;Outros Auxílios Financeiros a Pessoas Físicas;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;50;Transferências a Instituições Privadas sem fins Lucrativos;48;00;Tesouro Municipal;166.320,00;154.512,62;0,00;154.492,62;154.492,62;100.008,62;100.008,62;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;33901400;Diárias - Civil;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;14;00;Tesouro Municipal;68.000,00;68.000,00;17.000,00;16.317,44;16.317,44;16.317,44;14.850,10;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;33903000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;30;00;Tesouro Municipal;75.970,00;75.970,00;18.992,50;55.927,41;47.317,71;36.370,36;33.345,16;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;33903300;Passagens e Despesas com Locomoção;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;33;00;Tesouro Municipal;1.133.550,00;1.087.706,03;433.387,50;397.025,01;395.195,31;45.253,14;44.063,30;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;33903600;Outros Serviços de Terceiros - Pessoa Física;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;36;00;Tesouro Municipal;117.020,00;117.020,00;117.020,00;0,00;0,00;0,00;0,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;33903700;Locação de Mão-de-Obra;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;37;00;Tesouro Municipal;270.000,00;270.000,00;67.500,00;158.298,94;158.298,94;114.400,00;100.650,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;33903900;Outros Serviços de Terceiros - Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal;5.632.105,00;5.632.105,00;1.515.744,16;3.931.529,30;3.900.484,67;2.777.647,02;2.627.274,54;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3024;Suporte Administrativo;Atividades;Auxílios;2100;Administração da Unidade;33904600;Auxílio-Alimentação;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;46;00;Tesouro Municipal;1.770.860,00;1.923.695,32;0,00;1.538.952,78;1.538.952,78;1.538.952,78;1.538.952,78;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;33904700;Obrigações Tributárias e Contributivas;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;47;00;Tesouro Municipal;23.404,00;23.404,00;5.851,00;17.550,00;17.550,00;9.260,00;9.260,00;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3024;Suporte Administrativo;Atividades;Auxílios;2100;Administração da Unidade;33904900;Auxílio-Transporte;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;49;00;Tesouro Municipal;255.532,00;362.575,43;0,00;263.120,05;263.120,05;263.120,05;263.120,05;01-nov-18
01-jan-18;30-nov-18;2018;2018;Direta;426;34;SMDHC     ;Secretaria Municipal de Direitos Humanos e Cidadania;10;Gabinete do Secretário;14;Direitos da Cidadania;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade;33909200;Despesas de Exercícios Anteriores;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;92;00;Tesouro Municipal;0,00;188.046,43;0,00;187.528,52;187.528,52;186.003,44;47.785,82;01-nov-18
